Date,Q_DET_SWG,Q_DET_GEN,Q_DET_LRO,Q_DET_URO,DET_QTot,Q_BCL_GEN,Q_BCL_SWG,BCL_QTot,DET_TDG,BCL1_TDG,BCL2_TDG,BCLO_TDG
2024-03-23T03:00:00-0700,0,0,0,0,0,2449.99999998587,0,2449.99999998587,103.975535168196,103.047091412742,102.908587257618,102.493074792244
2024-03-23T04:00:00-0700,0,0,0,0,0,2569.99999994915,0,2569.99999994915,104.114539894356,103.047091412742,102.908587257618,102.493074792244
2024-03-23T05:00:00-0700,0,0,0,0,0,2550.00000001413,0,2550.00000001413,103.975535168196,103.185595567867,103.047091412742,102.631578947368
2024-03-23T06:00:00-0700,0,280.000000149734,0,0,280.000000149734,2659.99999983332,0,2659.99999983332,103.697525715874,103.185595567867,103.047091412742,102.631578947368
2024-03-23T07:00:00-0700,0,4799.9999999435,0,0,4799.9999999435,2859.99999988982,0,2859.99999988982,103.563474387528,103.328710124827,103.190013869626,102.773925104022
2024-03-23T08:00:00-0700,0,4980.00000006498,0,0,4980.00000006498,2920.00000004803,0,2920.00000004803,103.145879732739,103.190013869626,103.051317614424,102.773925104022
2024-03-23T09:00:00-0700,0,4939.99999984179,0,0,4939.99999984179,2900.00000011301,0,2900.00000011301,103.145879732739,103.051317614424,103.051317614424,102.635228848821
2024-03-23T10:00:00-0700,0,4830.0000000226,0,0,4830.0000000226,2920.00000004803,0,2920.00000004803,103.145879732739,103.051317614424,103.190013869626,102.773925104022
2024-03-23T11:00:00-0700,0,4549.99999987287,0,0,4549.99999987287,3129.99999989547,0,3129.99999989547,103.145879732739,102.912621359223,103.051317614424,102.773925104022
2024-03-23T12:00:00-0700,0,230.000000135608,0,0,230.000000135608,3109.99999996045,0,3109.99999996045,103.981069042316,102.912621359223,102.912621359223,102.635228848821
2024-03-23T13:00:00-0700,0,0,0,0,0,3059.99999994632,0,3059.99999994632,104.67706013363,102.912621359223,103.051317614424,102.773925104022
2024-03-23T14:00:00-0700,0,300.000000084755,0,0,300.000000084755,3059.99999994632,0,3059.99999994632,105.373051224944,102.912621359223,103.051317614424,102.773925104022
2024-03-23T15:00:00-0700,0,4769.99999986439,0,0,4769.99999986439,3059.99999994632,0,3059.99999994632,104.126010593811,103.055555555556,103.194444444444,102.916666666667
2024-03-23T16:00:00-0700,0,4919.99999990677,0,0,4919.99999990677,3079.99999988134,0,3079.99999988134,103.563474387528,102.912621359223,102.912621359223,102.635228848821
2024-03-23T17:00:00-0700,0,4989.99999985592,0,0,4989.99999985592,3100.00000016951,0,3100.00000016951,103.429049344856,102.916666666667,103.055555555556,102.777777777778
2024-03-23T18:00:00-0700,0,4949.99999998587,0,0,4949.99999998587,3059.99999994632,0,3059.99999994632,103.141506811232,102.493074792244,102.493074792244,102.216066481994
2024-03-23T19:00:00-0700,0,4980.00000006498,0,0,4980.00000006498,3140.00000003955,0,3140.00000003955,103.141506811232,102.493074792244,102.493074792244,102.07756232687
2024-03-23T20:00:00-0700,0,4949.99999998587,0,0,4949.99999998587,3159.99999997457,0,3159.99999997457,103.141506811232,102.354570637119,102.354570637119,101.939058171745
2024-03-23T21:00:00-0700,0,4910.00000011583,0,0,4910.00000011583,3079.99999988134,0,3079.99999988134,102.998334258745,102.213001383126,102.213001383126,101.79806362379
2024-03-23T22:00:00-0700,0,2480.00000006498,0,0,2480.00000006498,3029.99999986722,0,3029.99999986722,103.275957801222,102.213001383126,102.213001383126,101.79806362379
2024-03-23T23:00:00-0700,0,119.999999963273,0,0,119.999999963273,3009.9999999322,0,3009.9999999322,103.137146029983,102.351313969571,102.213001383126,101.79806362379
2024-03-24T00:00:00-0700,0,0,0,0,0,2979.99999985309,0,2979.99999985309,102.998334258745,102.351313969571,102.351313969571,101.936376210235
2024-03-24T01:00:00-0700,0,0,0,0,0,2950.00000012713,0,2950.00000012713,102.994177987247,102.209944751381,102.209944751381,101.795580110497
2024-03-24T02:00:00-0700,0,0,0,0,0,2920.00000004803,0,2920.00000004803,102.994177987247,102.209944751381,102.209944751381,101.795580110497
2024-03-24T03:00:00-0700,0,0,0,0,0,2900.00000011301,0,2900.00000011301,102.994177987247,102.07182320442,102.07182320442,101.657458563536
2024-03-24T04:00:00-0700,0,0,0,0,0,2929.99999983897,0,2929.99999983897,102.713178294574,101.793103448276,101.793103448276,101.51724137931
2024-03-24T05:00:00-0700,0,0,0,0,0,3000.00000014126,0,3000.00000014126,101.190476190476,101.793103448276,101.793103448276,101.379310344828
2024-03-24T06:00:00-0700,0,280.000000149734,0,0,280.000000149734,2979.99999985309,0,2979.99999985309,100.77519379845,101.655172413793,101.655172413793,101.379310344828
2024-03-24T07:00:00-0700,0,4729.99999999435,0,0,4729.99999999435,3009.9999999322,0,3009.9999999322,102.01824716616,101.515151515151,101.515151515151,101.101928374656
2024-03-24T08:00:00-0700,0,4930.00000005085,0,0,4930.00000005085,3050.00000015538,0,3050.00000015538,102.153506350083,101.375515818432,101.375515818432,100.962861072902
2024-03-24T09:00:00-0700,0,4889.99999982767,0,0,4889.99999982767,3059.99999994632,0,3059.99999994632,102.291551628934,101.237964236589,101.375515818432,100.962861072902
2024-03-24T10:00:00-0700,0,4869.99999989264,0,0,4869.99999989264,3079.99999988134,0,3079.99999988134,102.150537634409,101.236263736264,101.373626373626,100.961538461538
2024-03-24T11:00:00-0700,0,4660.0000000452,0,0,4660.0000000452,3100.00000016951,0,3100.00000016951,102.150537634409,101.236263736264,101.373626373626,100.961538461538
2024-03-24T12:00:00-0700,0,250.000000070629,0,0,250.000000070629,3100.00000016951,0,3100.00000016951,104.356217259443,101.373626373626,101.510989010989,101.098901098901
2024-03-24T13:00:00-0700,0,250.000000070629,0,0,250.000000070629,3109.99999996045,0,3109.99999996045,104.074889867841,101.371742112483,101.508916323731,101.097393689986
2024-03-24T14:00:00-0700,0,4740.00000013843,0,0,4740.00000013843,3140.00000003955,0,3140.00000003955,103.111233480176,101.508916323731,101.646090534979,101.234567901235
2024-03-24T15:00:00-0700,0,4919.99999990677,0,0,4919.99999990677,3159.99999997457,0,3159.99999997457,102.422907488987,101.508916323731,101.646090534979,101.234567901235
2024-03-24T16:00:00-0700,0,4930.00000005085,0,0,4930.00000005085,3190.00000005368,0,3190.00000005368,102.285242290749,101.508916323731,101.646090534979,101.234567901235
2024-03-24T17:00:00-0700,0,4880.00000003673,0,0,4880.00000003673,3209.9999999887,0,3209.9999999887,102.147577092511,101.508916323731,101.646090534979,101.234567901235
2024-03-24T18:00:00-0700,0,4799.9999999435,0,0,4799.9999999435,3240.0000000678,0,3240.0000000678,102.009911894273,101.508916323731,101.508916323731,101.234567901235
2024-03-24T19:00:00-0700,0,4860.00000010171,0,0,4860.00000010171,3240.0000000678,0,3240.0000000678,102.009911894273,101.371742112483,101.508916323731,101.234567901235
2024-03-24T20:00:00-0700,0,4840.00000016669,0,0,4840.00000016669,3190.00000005368,0,3190.00000005368,102.009911894273,101.508916323731,101.508916323731,101.234567901235
2024-03-24T21:00:00-0700,0,4830.0000000226,0,0,4830.0000000226,3209.9999999887,0,3209.9999999887,101.869672807259,101.506849315068,101.506849315068,101.095890410959
2024-03-24T22:00:00-0700,0,4610.00000003108,0,0,4610.00000003108,3129.99999989547,0,3129.99999989547,101.869672807259,101.506849315068,101.506849315068,101.095890410959
2024-03-24T23:00:00-0700,0,270.00000000565,0,0,270.00000000565,3009.9999999322,0,3009.9999999322,101.869672807259,101.506849315068,101.506849315068,101.095890410959
2024-03-25T00:00:00-0700,0,0,0,0,0,2889.99999996892,0,2889.99999996892,102.007148748969,101.506849315068,101.506849315068,101.095890410959
2024-03-25T01:00:00-0700,0,0,0,0,0,2870.0000000339,0,2870.0000000339,102.27896760022,101.231190150479,101.367989056088,100.957592339261
2024-03-25T02:00:00-0700,0,0,0,0,0,2859.99999988982,0,2859.99999988982,102.553542009885,101.231190150479,101.231190150479,100.957592339261
2024-03-25T03:00:00-0700,0,0,0,0,0,2839.9999999548,0,2839.9999999548,102.553542009885,101.09439124487,101.231190150479,100.820793433653
2024-03-25T04:00:00-0700,0,0,0,0,0,2809.99999987569,0,2809.99999987569,102.55705251581,101.232876712329,101.232876712329,100.958904109589
2024-03-25T05:00:00-0700,0,0,0,0,0,2820.00000001978,0,2820.00000001978,101.319769040418,101.095890410959,101.232876712329,100.958904109589
2024-03-25T06:00:00-0700,0,270.00000000565,0,0,270.00000000565,2920.00000004803,0,2920.00000004803,100.769865273577,101.095890410959,101.095890410959,100.821917808219
2024-03-25T07:00:00-0700,0,4679.99999998022,0,0,4679.99999998022,2979.99999985309,0,2979.99999985309,101.732196865549,101.095890410959,101.095890410959,100.821917808219
2024-03-25T08:00:00-0700,0,4810.00000008758,0,0,4810.00000008758,3050.00000015538,0,3050.00000015538,101.72981878089,100.820793433652,100.957592339261,100.683994528044
2024-03-25T09:00:00-0700,0,4810.00000008758,0,0,4810.00000008758,3059.99999994632,0,3059.99999994632,102.007148748969,100.958904109589,101.095890410959,100.821917808219
2024-03-25T10:00:00-0700,0,4830.0000000226,0,0,4830.0000000226,3079.99999988134,0,3079.99999988134,102.007148748969,100.958904109589,101.095890410959,100.821917808219
2024-03-25T11:00:00-0700,0,4729.99999999435,0,0,4729.99999999435,3109.99999996045,0,3109.99999996045,102.007148748969,100.958904109589,101.232876712329,100.821917808219
2024-03-25T12:00:00-0700,0,250.000000070629,0,0,250.000000070629,3079.99999988134,0,3079.99999988134,104.206763816332,100.958904109589,101.232876712329,100.821917808219
2024-03-25T13:00:00-0700,0,270.00000000565,0,0,270.00000000565,3059.99999994632,0,3059.99999994632,104.894143524883,101.095890410959,101.369863013699,100.958904109589
2024-03-25T14:00:00-0700,0,4719.99999985027,0,0,4719.99999985027,3079.99999988134,0,3079.99999988134,103.106956282651,101.369863013699,101.506849315068,100.958904109589
2024-03-25T15:00:00-0700,0,4930.00000005085,0,0,4930.00000005085,3109.99999996045,0,3109.99999996045,102.4195765741,101.506849315068,101.643835616438,101.095890410959
2024-03-25T16:00:00-0700,0,4810.00000008758,0,0,4810.00000008758,3109.99999996045,0,3109.99999996045,102.285242290749,101.646090534979,101.783264746228,101.371742112483
2024-03-25T17:00:00-0700,0,4819.99999987852,0,0,4819.99999987852,3159.99999997457,0,3159.99999997457,102.144624690679,101.506849315068,101.643835616438,101.232876712329
2024-03-25T18:00:00-0700,0,4880.00000003673,0,0,4880.00000003673,3209.9999999887,0,3209.9999999887,102.285242290749,101.508916323731,101.646090534979,101.371742112483
2024-03-25T19:00:00-0700,0,4899.99999997175,0,0,4899.99999997175,3240.0000000678,0,3240.0000000678,102.285242290749,101.508916323731,101.646090534979,101.234567901235
2024-03-25T20:00:00-0700,0,4830.0000000226,0,0,4830.0000000226,3209.9999999887,0,3209.9999999887,102.147577092511,101.508916323731,101.508916323731,101.234567901235
2024-03-25T21:00:00-0700,0,4849.99999995762,0,0,4849.99999995762,3179.99999990959,0,3179.99999990959,102.007148748969,101.506849315068,101.506849315068,101.095890410959
2024-03-25T22:00:00-0700,0,4660.0000000452,0,0,4660.0000000452,3079.99999988134,0,3079.99999988134,101.867105985722,101.504787961696,101.504787961696,101.09439124487
2024-03-25T23:00:00-0700,0,250.000000070629,0,0,250.000000070629,2979.99999985309,0,2979.99999985309,101.72981878089,101.504787961696,101.504787961696,101.09439124487
2024-03-26T00:00:00-0700,0,0,0,0,0,2889.99999996892,0,2889.99999996892,101.72981878089,101.367989056088,101.504787961696,101.09439124487
2024-03-26T01:00:00-0700,0,0,0,0,0,2809.99999987569,0,2809.99999987569,102.004393190555,101.367989056088,101.367989056088,101.09439124487
2024-03-26T02:00:00-0700,0,0,0,0,0,2789.99999994067,0,2789.99999994067,102.138744173293,101.229508196721,101.229508196721,100.819672131148
2024-03-26T03:00:00-0700,0,0,0,0,0,2759.99999986157,0,2759.99999986157,102.138744173293,101.092896174863,101.229508196721,100.819672131148
2024-03-26T04:00:00-0700,0,0,0,0,0,2750.00000007063,0,2750.00000007063,102.138744173293,101.092896174863,101.092896174863,100.819672131148
2024-03-26T05:00:00-0700,0,0,0,0,0,2730.00000013561,0,2730.00000013561,102.001645187826,100.956284153005,101.092896174863,100.819672131148
2024-03-26T06:00:00-0700,0,270.00000000565,0,0,270.00000000565,2730.00000013561,0,2730.00000013561,100.766703176342,100.818553888131,100.818553888131,100.545702592087
2024-03-26T07:00:00-0700,0,4790.00000015256,0,0,4790.00000015256,2730.00000013561,0,2730.00000013561,101.588170865279,100.818553888131,100.818553888131,100.545702592087
2024-03-26T08:00:00-0700,0,4910.00000011583,0,0,4910.00000011583,2669.9999999774,0,2669.9999999774,101.725082146769,100.682128240109,100.818553888131,100.545702592087
2024-03-26T09:00:00-0700,0,4939.99999984179,0,0,4939.99999984179,2669.9999999774,0,2669.9999999774,101.725082146769,100.682128240109,100.818553888131,100.545702592087
2024-03-26T10:00:00-0700,0,4729.99999999435,0,0,4729.99999999435,2639.99999989829,0,2639.99999989829,101.585999453104,100.544959128065,100.817438692098,100.408719346049
2024-03-26T11:00:00-0700,0,250.000000070629,0,0,250.000000070629,2510.00000014408,0,2510.00000014408,103.226688542521,100.544959128065,100.817438692098,100.408719346049
2024-03-26T12:00:00-0700,0,0,0,0,0,2469.9999999209,0,2469.9999999209,103.910308996445,100.544959128065,100.953678474114,100.544959128065
2024-03-26T13:00:00-0700,0,0,0,0,0,2419.99999990677,0,2419.99999990677,104.593929450369,100.681198910082,100.953678474114,100.544959128065
2024-03-26T14:00:00-0700,0,0,0,0,0,2419.99999990677,0,2419.99999990677,103.77358490566,100.681198910082,100.953678474114,100.544959128065
2024-03-26T15:00:00-0700,0,280.000000149734,0,0,280.000000149734,2399.99999997175,0,2399.99999997175,101.45125958379,100.954979536153,101.227830832196,100.818553888131
